case_base,seed,scheduler,avg_solve_time_ms
spread75ms,48,pure_ocs_ksp,0.000
spread75ms,48,eps_ecmp,0.000
spread75ms,48,pure_ocs_ksp_greedy,0.126
spread75ms,48,ocs_eps_preset_dynamic_greedy,0.178
spread75ms,48,pure_ocs_pruned,0.285
spread75ms,48,ocs_eps_pruned,0.379
spread75ms,48,ocs_eps_large_small,0.000
spread75ms,48,ocs_eps_preset_greedy,0.128
spread75ms,48,pure_ocs_3hop_preset,0.547
spread75ms,49,ocs_eps_global_ksp,0.000
spread75ms,49,pure_ocs_ksp,0.000
spread75ms,49,eps_ecmp,0.000
spread75ms,49,pure_ocs_ksp_greedy,0.160
spread75ms,49,ocs_eps_preset_dynamic_greedy,0.186
spread75ms,49,pure_ocs_pruned,0.301
spread75ms,49,ocs_eps_pruned,0.634
spread75ms,49,ocs_eps_large_small,0.000
spread75ms,49,ocs_eps_preset_greedy,0.150
spread75ms,49,pure_ocs_3hop_preset,0.346
spread75ms,50,ocs_eps_global_ksp,0.000
spread75ms,50,pure_ocs_ksp,0.000
spread75ms,50,eps_ecmp,0.000
spread75ms,50,pure_ocs_ksp_greedy,0.107
spread75ms,50,ocs_eps_preset_dynamic_greedy,0.265
spread75ms,50,pure_ocs_pruned,0.240
spread75ms,50,ocs_eps_pruned,0.259
spread75ms,50,ocs_eps_large_small,0.000
spread75ms,50,ocs_eps_preset_greedy,0.140
spread75ms,50,pure_ocs_3hop_preset,0.313
spread75ms,51,ocs_eps_global_ksp,0.000
spread75ms,51,pure_ocs_ksp,0.000
spread75ms,51,eps_ecmp,0.000
spread75ms,51,pure_ocs_ksp_greedy,0.124
spread75ms,51,ocs_eps_preset_dynamic_greedy,0.208
spread75ms,51,pure_ocs_pruned,0.299
spread75ms,51,ocs_eps_pruned,0.280
spread75ms,51,ocs_eps_large_small,0.000
spread75ms,51,ocs_eps_preset_greedy,0.156
spread75ms,51,pure_ocs_3hop_preset,0.301
