case_base,seed,scheduler,avg_relative_fct_vs_dynamic
frag0p9,49,eps_ecmp,0.654
frag0p9,49,pure_ocs_ksp_greedy,1.100
frag0p9,49,ocs_eps_preset_dynamic_greedy,1.000
frag0p9,49,pure_ocs_pruned,1.302
frag0p9,49,ocs_eps_pruned,0.841
frag0p9,49,ocs_eps_large_small,2.270
frag0p9,49,ocs_eps_preset_greedy,3.214
frag0p9,49,pure_ocs_3hop_preset,1.302
frag0p9,50,ocs_eps_global_ksp,3.120
frag0p9,50,pure_ocs_ksp,1.130
frag0p9,50,eps_ecmp,0.594
frag0p9,50,pure_ocs_ksp_greedy,1.127
frag0p9,50,ocs_eps_preset_dynamic_greedy,1.000
frag0p9,50,pure_ocs_pruned,1.008
frag0p9,50,ocs_eps_pruned,0.828
frag0p9,50,ocs_eps_large_small,1.554
frag0p9,50,ocs_eps_preset_greedy,2.223
frag0p9,50,pure_ocs_3hop_preset,1.008
frag0p9,51,ocs_eps_global_ksp,1.093
frag0p9,51,pure_ocs_ksp,1.220
frag0p9,51,eps_ecmp,0.577
frag0p9,51,pure_ocs_ksp_greedy,1.093
frag0p9,51,ocs_eps_preset_dynamic_greedy,1.000
frag0p9,51,pure_ocs_pruned,1.073
frag0p9,51,ocs_eps_pruned,0.792
frag0p9,51,ocs_eps_large_small,1.080
frag0p9,51,ocs_eps_preset_greedy,2.180
frag0p9,51,pure_ocs_3hop_preset,1.073
