case_base,seed,scheduler,avg_solve_time_ms
cdf_fbcoco_february_2024,49,pure_ocs_ksp,0.000
cdf_fbcoco_february_2024,49,eps_ecmp,0.000
cdf_fbcoco_february_2024,49,ocs_eps_large_small,0.000
cdf_fbcoco_february_2024,49,pure_ocs_ksp_greedy,0.100
cdf_fbcoco_february_2024,49,ocs_eps_preset_greedy,0.141
cdf_fbcoco_february_2024,49,ocs_eps_preset_dynamic_greedy,0.219
cdf_fbcoco_february_2024,49,pure_ocs_3hop_preset,0.447
cdf_fbcoco_february_2024,49,pure_ocs_pruned,0.428
cdf_fbcoco_february_2024,49,ocs_eps_pruned,0.371
cdf_fbcoco_february_2024,50,ocs_eps_global_ksp,0.000
cdf_fbcoco_february_2024,50,pure_ocs_ksp,0.000
cdf_fbcoco_february_2024,50,eps_ecmp,0.000
cdf_fbcoco_february_2024,50,ocs_eps_large_small,0.000
cdf_fbcoco_february_2024,50,pure_ocs_ksp_greedy,0.126
cdf_fbcoco_february_2024,50,ocs_eps_preset_greedy,0.160
cdf_fbcoco_february_2024,50,ocs_eps_preset_dynamic_greedy,0.221
cdf_fbcoco_february_2024,50,pure_ocs_3hop_preset,0.794
cdf_fbcoco_february_2024,50,pure_ocs_pruned,0.732
cdf_fbcoco_february_2024,50,ocs_eps_pruned,0.558
cdf_fbcoco_february_2024,51,ocs_eps_global_ksp,0.000
cdf_fbcoco_february_2024,51,pure_ocs_ksp,0.000
cdf_fbcoco_february_2024,51,eps_ecmp,0.000
cdf_fbcoco_february_2024,51,ocs_eps_large_small,0.000
cdf_fbcoco_february_2024,51,pure_ocs_ksp_greedy,0.116
cdf_fbcoco_february_2024,51,ocs_eps_preset_greedy,0.137
cdf_fbcoco_february_2024,51,ocs_eps_preset_dynamic_greedy,0.218
cdf_fbcoco_february_2024,51,pure_ocs_3hop_preset,0.795
cdf_fbcoco_february_2024,51,pure_ocs_pruned,0.442
cdf_fbcoco_february_2024,51,ocs_eps_pruned,0.633
cdf_fbcoco_january_2024,42,ocs_eps_global_ksp,0.000
cdf_fbcoco_january_2024,42,pure_ocs_ksp,0.000
cdf_fbcoco_january_2024,42,eps_ecmp,0.000
cdf_fbcoco_january_2024,42,ocs_eps_large_small,0.000
cdf_fbcoco_january_2024,42,pure_ocs_ksp_greedy,0.109
cdf_fbcoco_january_2024,42,ocs_eps_preset_greedy,0.122
